Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
ch1_s12_2_66844749		She purrs happily, trying to get me to pet her. I stroke her behind her ear.	game/chapters/ch1_s8-12.rpy	371	"[what]"
ch1_s12_2_0e9376ba	m	See? She prefers Miss Catalina to treat her.	game/chapters/ch1_s8-12.rpy	372	m "[what]"
ch1_s12_2_3666e535	d	Catalina, you really shouldn't-	game/chapters/ch1_s8-12.rpy	373	d "[what]"
ch1_s12_2_e5eb9019	c	It's okay, I'll take care of it quickly.	game/chapters/ch1_s8-12.rpy	375	c "[what]"
ch1_s12_2_1c64bfbf		I enter the doctor's room to see Valencia awake. She stands in the middle of the room, yawning.	game/chapters/ch1_s8-12.rpy	385	"[what]"
ch1_s12_2_825ded63	c	Valencia, could I ask you to do one more thing for me, before we retire for the night? Please hold Graciella for me.	game/chapters/ch1_s8-12.rpy	386	c "[what]"
ch1_s12_2_8344e114	v	Sure, sure.	game/chapters/ch1_s8-12.rpy	388	v "[what]"
ch1_s12_2_c8b28194		Diedriech and Maximiano enter the room after me, staring daggers at each other.	game/chapters/ch1_s8-12.rpy	397	"[what]"
ch1_s12_2_0f6f5d24		My rival really shouldn't treat my patient's owners like that. I need to speak to him about it. Later... when I'm less tired.	game/chapters/ch1_s8-12.rpy	398	"[what]"
ch1_s12_3_9d0fca09		Diedriech knows what he's doing - he's a mythical animal healer too.	game/chapters/ch1_s8-12.rpy	402	"[what]"
ch1_s12_3_1f93f305		I let him take Graciella, who puffs and tries to scratch him with her claws on the way to the doctor's room.	game/chapters/ch1_s8-12.rpy	407	"[what]"
ch1_s12_3_0fc25c45	m	Hey! Will you really let this stranger manhandle my precious Graciella?!	game/chapters/ch1_s8-12.rpy	408	m "[what]"
ch1_s12_3_ebdf727f	c	"This stranger" is a healer like me. He knows what he's doing.	game/chapters/ch1_s8-12.rpy	410	c "[what]"
ch1_s12_3_ff16ea52		Diedriech glances at me with a happy smile. Maximiano looks as angry as his pet. It would be funny if I wasn't so tired.	game/chapters/ch1_s8-12.rpy	413	"[what]"
ch1_s12_3_fa8f6a5c		We enter the doctor's room to see Valencia awake and standing in the middle, yawning.	game/chapters/ch1_s8-12.rpy	426	"[what]"
ch1_s12_3_20bb58a7	d	Valencia, could I ask you to do something for me - can you hold this ball of fur?	game/chapters/ch1_s8-12.rpy	427	d "[what]"
ch1_s12_3_ed7ced0f	d	What kind of treatment does this little monster need?	game/chapters/ch1_s8-12.rpy	429	d "[what]"
ch1_s12_3_1e572101	m	What did you call my Princess?!	game/chapters/ch1_s8-12.rpy	430	m "[what]"
ch1_s12_3_e2ad358a		Diedriech laughs at Maximiano admitting he treats his pet like royalty. I can't help the smile that appears on my face. So cute.	game/chapters/ch1_s8-12.rpy	434	"[what]"
ch1_s12_3_40a9461c	v	Graciella needs this injection.	game/chapters/ch1_s8-12.rpy	438	v "[what]"
ch1_s12_3_c1576e5d		Valencia passes the syringe along to Diedriech and he gives the injection.	game/chapters/ch1_s8-12.rpy	439	"[what]"
ch1_s12_3_d846cbba		Graciella makes unhappy sounds throughout the process, but at least that distracts her from the jab.	game/chapters/ch1_s8-12.rpy	442	"[what]"
ch1_s12_3_6822ee54		Before long, she's released from the doctor's "clutches" and jumps into Maximiano's arms.	game/chapters/ch1_s8-12.rpy	449	"[what]"
ch1_s12_3_8e5bfb4c	m	Thank you... I guess.	game/chapters/ch1_s8-12.rpy	450	m "[what]"
ch1_s12_3_8133ded6	d	Oh, you're very welcome.	game/chapters/ch1_s8-12.rpy	451	d "[what]"
ch1_s12_3_7013b243		The two of them continue to stare daggers at each other. What in the world is going on between them?	game/chapters/ch1_s8-12.rpy	453	"[what]"
ch1_s12_4_93929495	m	Whoa!	game/chapters/ch1_s8-12.rpy	458	m "[what]"
ch1_s12_4_be31ed04		I realize that the phoenix is still lying on the surgery table, and the room is a mess from the operation.	game/chapters/ch1_s8-12.rpy	463	"[what]"
ch1_s12_4_0b52113b	m	That's a... phoenix!	game/chapters/ch1_s8-12.rpy	464	m "[what]"
ch1_s12_4_a17c2bf0		I'm surprised he recognizes what the bird is.	game/chapters/ch1_s8-12.rpy	465	"[what]"
ch1_s12_4_4e50fc13	c	I'm surprised you know that it's a phoenix...	game/chapters/ch1_s8-12.rpy	471	c "[what]"
ch1_s12_4_f9538c83	m	Ah! I...	game/chapters/ch1_s8-12.rpy	472	m "[what]"
ch1_s12_4_3b3a70f4	m	I saw it in a painting one time...	game/chapters/ch1_s8-12.rpy	474	m "[what]"
ch1_s12_4_0979c07b		That's even more suspicious. Where would he find a painting with such a rare mythical creature?	game/chapters/ch1_s8-12.rpy	475	"[what]"
ch1_s12_4_10a49614		I'm too tired to hold a conversation. I'll ignore his comment for now.	game/chapters/ch1_s8-12.rpy	478	"[what]"
ch1_s12_5_a450e9cf		Diedriech looks at Maximiano suspiciously, but I shake my head and he drops the subject.	game/chapters/ch1_s8-12.rpy	482	"[what]"
ch1_s12_5_e5133537		Valencia holds Graciella for me, and I give the injection before she realizes what's happening to her.	game/chapters/ch1_s8-12.rpy	488	"[what]"
ch1_s12_5_f4fdcce9		She squeals in surprise, then jumps back into Maximiano's arms.	game/chapters/ch1_s8-12.rpy	489	"[what]"
ch1_s12_5_8c905f28	m	Thank you, Miss Catalina!	game/chapters/ch1_s8-12.rpy	493	m "[what]"
ch1_s12_5_ba6c2961	m	I'll come by again tomorrow!	game/chapters/ch1_s8-12.rpy	497	m "[what]"
ch1_s12_5_3b231ca4	c	Yes, but around four pm please. We will be resting, and the clinic will be closed again.	game/chapters/ch1_s8-12.rpy	499	c "[what]"
ch1_s12_5_c704171b	c	As you can see, we've been dealing with an emergency patient.	game/chapters/ch1_s8-12.rpy	500	c "[what]"
ch1_s12_5_00f7d336	m	Okay! 'Til tomorrow then!	game/chapters/ch1_s8-12.rpy	502	m "[what]"
ch1_s12_5_6ebdb959		We say our goodbyes and Maximiano leaves.	game/chapters/ch1_s8-12.rpy	510	"[what]"
ch1_s12_5_ceab159a	d	Who in the world was that entitled brat?	game/chapters/ch1_s8-12.rpy	513	d "[what]"
ch1_s12_5_c28fa77b	c	Maximiano Rozario. He's been a client of mine as long as I have had the clinic open.	game/chapters/ch1_s8-12.rpy	515	c "[what]"
ch1_s12_5_e48c9cb0	d	Hmm...	game/chapters/ch1_s8-12.rpy	516	d "[what]"
ch1_s12_5_de5e1601		Diedriech looks like he wants to say something, but when I give him the 'shut-up look', he closes his mouth.	game/chapters/ch1_s8-12.rpy	518	"[what]"
ch1_s12_5_0b6d3ce3		I have no energy to deal with this right now.	game/chapters/ch1_s8-12.rpy	519	"[what]"
ch1_s12_5_b0b08aad	c	Alright team, let's go to sleep and meet again for a check-in tomorrow at eight am.	game/chapters/ch1_s8-12.rpy	520	c "[what]"
ch1_s12_5_27f434af	c	Both of you can have one of my three guestrooms.	game/chapters/ch1_s8-12.rpy	521	c "[what]"
ch1_s12_5_edb484de		I live in an apartment above the clinic. It's a bit big for just me.	game/chapters/ch1_s8-12.rpy	522	"[what]"
ch1_s12_5_ad4d6a3f		Honestly I would be fine with one bedroom, a bathroom, dining room and kitchen.	game/chapters/ch1_s8-12.rpy	523	"[what]"
ch1_s12_5_68958b02		I keep the rest of the rooms as guest rooms, in case Valencia or one of the patient's owner's need to stay over.	game/chapters/ch1_s8-12.rpy	524	"[what]"
ch1_s12_5_a2b7c1c1	v	Thank you, I think I'm too tired to walk home right now.	game/chapters/ch1_s8-12.rpy	526	v "[what]"
ch1_s12_5_6bc94113	d	Me too, I feel like I could collapse any moment.	game/chapters/ch1_s8-12.rpy	528	d "[what]"
ch1_s12_5_ff01a6ed		We close the clinic and go upstairs. Diedriech and Valencia each take one of the free rooms and I go to mine.	game/chapters/ch1_s8-12.rpy	532	"[what]"
ch1_s12_5_a04bc72a		All I can do is take off my clothes. I don't even have it in me to freshen up.	game/chapters/ch1_s8-12.rpy	533	"[what]"
ch1_s12_5_c9a3e69b		As soon as I collapse on the bed, I fall asleep.	game/chapters/ch1_s8-12.rpy	534	"[what]"
tutorial_f087d140	c	In this mini-game you will be able to heal the many mythical animals my friends and I encounter.	game/minigame.rpy	353	c "[what]"
tutorial_d4c6a16a	c	The first mini-game is a tutorial. Your task is to find out what Graciella’s problem is and use the right tool to heal her.	game/minigame.rpy	356	c "[what]"
tutorial_327e5ce0	c	First let me show you what tools I have available. On Graciella you can see what symbol each tool corresponds to.	game/minigame.rpy	359	c "[what]"
herbs_minigame_fb88b902		The herbs can be burned and their smoke is useful to lessen the pain of animals when inhaled.	game/minigame.rpy	368	"[what]"
medicine_minigame_f59b6864		The medicine can be given through the pet’s mouth. The liquid form makes it easier to take in. Valencia will prepare the right medicine when requested.	game/minigame.rpy	376	"[what]"
tweezers_minigame_aa67dcbd		The pincers can be used to remove foreign objects from wounds.	game/minigame.rpy	384	"[what]"
scissors_minigame_a0c9cd0a		The scissors can be used to cut out clumps of fur to see the wounds better.	game/minigame.rpy	392	"[what]"
jewel_minigame_8a9014e1		This is the amulet with a magical crystal I use to channel my magic into healing power.	game/minigame.rpy	400	"[what]"
jewel_minigame_113e64e5		However, healing pets with magic is very invasive. We should only do it when there is no other choice.	game/minigame.rpy	402	"[what]"
needle_set_minigame_f90dc179		If we are dealing with an open wound, the needle and thread should be used to sew it closed!	game/minigame.rpy	410	"[what]"
syringe_minigame_ee6d2b84		The syringe is used to give medicine via injections. Sometimes this is the best way for an animal to receive treatment.	game/minigame.rpy	418	"[what]"
cooling_lotion_minigame_82a6c470		The jar has ointment in it, which can be applied to the animal’s skin. It helps with rashes and other common skin diseases.	game/minigame.rpy	426	"[what]"
band_aid_minigame_7eaaea17		The bandage is used for covering up wounded areas, so no outside contagion can damage them further.	game/minigame.rpy	434	"[what]"
cotton_minigame_c70004bf		This jar has cotton pads in it, which can be used to clean wounds.	game/minigame.rpy	442	"[what]"
animal_minigame_505d7db6		This is the pet we are healing currently. Right now we have Graciella, a purrbear on the surgery table.	game/minigame.rpy	447	"[what]"
animal_minigame_2c727823		Her owner is Maximiano Rozario and they’ve been coming to my clinic for a year now.	game/minigame.rpy	449	"[what]"
minigame_screen_label_cc415184		Is everything clear? Are you ready to start healing Graciella?	game/minigame.rpy	456	"[what]"
post_animal_choice_927c9c1f	c	Today was a great day!	game/minigame.rpy	520	c "[what]"
post_animal_choice_d9a0389d		I can’t help the bright smile that appears on my face. I love my job and it brings me a lot of satisfaction.	game/minigame.rpy	521	"[what]"
post_animal_choice_6033bdcf	v	Yes, and no major surgeries-	game/minigame.rpy	523	v "[what]"
post_animal_choice_32657b53		Our happiness is interrupted by loud banging on the entrance door. It’s past opening hours, but that’s not the first time we find ourselves in this situation.	game/minigame.rpy	524	"[what]"
post_animal_choice_43db7d1c		I can’t say I’m surprised. Everything has gone too smoothly today.	game/minigame.rpy	525	"[what]"
post_animal_choice_9864067f	c	Today could have been better, but at least we made no major mistakes.	game/minigame.rpy	528	c "[what]"
post_animal_choice_e7ba3b44		I smile at her softly. It certainly hasn’t been the best day in the history of the clinic, but still, I love my job.	game/minigame.rpy	529	"[what]"
post_animal_choice_496b52ed	v	Yes, and no major surgeries-	game/minigame.rpy	531	v "[what]"
post_animal_choice_48b7a854		Our conversation is interrupted by loud banging on the entrance door. It’s past opening hours, but that’s not the first time we find ourselves in this situation.	game/minigame.rpy	532	"[what]"
post_animal_choice_d5590185		I can’t say I’m surprised.	game/minigame.rpy	533	"[what]"
loss_aadf92aa		Oh no! The injured animal escaped!	game/minigame.rpy	567	"[what]"
loss_aadf92aa_1		Oh no! The injured animal escaped!	game/minigame.rpy	578	"[what]"
loss_aadf92aa_2		Oh no! The injured animal escaped!	game/minigame.rpy	590	"[what]"
loss_aadf92aa_3		Oh no! The injured animal escaped!	game/minigame.rpy	601	"[what]"
